ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Spending_Score_Ordinal,Segment
464872,Male,Yes,38,Yes,Artist,1.0,Low,4.0,Cat_4,0,2
464873,Male,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_4,1,1
464876,Female,Yes,52,No,Engineer,1.0,Average,5.0,Cat_4,1,1
464879,Female,Yes,29,Yes,Doctor,0.0,Average,2.0,Cat_4,1,1
464884,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_4,0,3
464885,Female,No,38,No,Engineer,1.0,Low,2.0,Cat_4,0,3
464886,Male,Yes,37,Yes,Engineer,1.0,Average,4.0,Cat_4,1,1
464902,Female,Yes,65,No,Lawyer,1.0,Low,1.0,Cat_4,0,3
464905,Male,Unknown,81,No,Executive,1.0,High,2.0,Cat_4,2,1
464907,Male,Unknown,59,Yes,Engineer,0.0,Average,2.0,Cat_4,1,1
464910,Female,Yes,47,Yes,Artist,1.0,Average,5.0,Cat_4,1,1
464911,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_4,1,1
464915,Male,Yes,39,Yes,Executive,1.0,High,4.0,Cat_4,2,1
464916,Female,Unknown,32,Unknown,Doctor,8.0,High,2.0,Cat_4,2,0
464919,Male,Yes,37,Yes,Artist,9.0,Low,1.0,Cat_4,0,0
464920,Male,No,39,Yes,Artist,4.0,Low,1.0,Cat_4,0,3
464921,Male,Yes,39,No,Doctor,1.0,Average,5.0,Cat_4,1,2
464925,Male,Unknown,60,No,Executive,7.0,Average,2.0,Cat_4,1,0
464927,Female,Yes,70,Yes,Artist,1.0,Average,2.0,Cat_4,1,1
464932,Male,Yes,51,Yes,Executive,9.0,Low,1.0,Cat_4,0,0
464938,Male,Yes,48,No,Artist,1.0,Low,3.0,Cat_4,0,3
464939,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,0,3
464940,Female,Yes,29,No,Engineer,1.0,Low,2.0,Cat_4,0,3
464944,Female,Yes,43,Yes,Entertainment,0.0,Low,2.0,Cat_4,0,3
464947,Male,No,25,No,Doctor,5.0,Low,1.0,Cat_4,0,0
464957,Female,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_4,0,3
464960,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_4,0,2
464961,Male,Yes,86,No,Marketing,1.0,Low,1.0,Cat_4,0,3
464963,Female,Yes,50,Yes,Entertainment,1.0,Low,2.0,Cat_4,0,3
464972,Male,Yes,73,No,Lawyer,1.0,High,9.0,Cat_4,2,1
464973,Male,No,87,Unknown,Lawyer,1.0,Low,2.0,Cat_4,0,3
464981,Male,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
464987,Male,Yes,46,Yes,Executive,1.0,High,5.0,Cat_6,2,1
464990,Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6,2,1
464991,Female,Yes,87,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
464995,Male,Yes,53,No,Executive,2.0,High,4.0,Cat_4,2,1
465001,Male,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
465005,Male,Yes,47,Yes,Executive,3.0,High,3.0,Cat_6,2,1
465012,Male,Yes,59,No,Executive,1.0,High,4.0,Cat_6,2,1
465014,Male,Yes,82,No,Lawyer,1.0,Low,1.0,Cat_6,0,3
465022,Female,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,2,1
465023,Male,Yes,39,Yes,Artist,9.0,Average,2.0,Cat_2,1,0
465026,Female,No,25,No,Doctor,0.0,Low,2.0,Cat_6,0,3
465032,Male,Yes,67,Yes,Executive,1.0,High,2.0,Cat_6,2,1
465035,Female,Yes,83,Yes,Lawyer,13.0,High,2.0,Cat_6,2,0
465038,Male,Yes,49,No,Executive,0.0,High,4.0,Cat_6,2,1
465039,Female,Yes,87,No,Lawyer,0.0,High,2.0,Cat_6,2,1
465040,Male,Yes,69,No,Lawyer,1.0,Average,2.0,Cat_6,1,1
465045,Male,Yes,40,Yes,Entertainment,9.0,Average,2.0,Cat_6,1,0
465056,Male,Yes,87,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
465069,Male,Yes,68,Yes,Healthcare,0.0,Average,3.0,Cat_6,1,1
465075,Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
465076,Male,Yes,67,Yes,Artist,0.0,High,5.0,Cat_6,2,1
465079,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,0,3
465082,Male,Yes,65,Yes,Lawyer,1.0,Low,1.0,Cat_3,0,3
465087,Male,No,29,Yes,Doctor,0.0,Low,4.0,Cat_6,0,2
465091,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,1,1
465092,Male,Yes,72,Yes,Executive,1.0,High,2.0,Cat_6,2,1
465093,Male,Yes,57,Yes,Doctor,0.0,Low,1.0,Cat_6,0,3
465095,Male,Yes,47,Yes,Executive,1.0,High,4.0,Cat_6,2,1
465099,Male,Yes,39,No,Entertainment,1.0,Average,2.0,Cat_6,1,1
465100,Male,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6,2,1
465101,Female,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,0,3
465105,Male,Yes,65,No,Executive,8.0,Average,2.0,Cat_6,1,0
465109,Male,No,47,No,Lawyer,1.0,Low,2.0,Cat_6,0,3
465111,Female,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6,1,0
465112,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,2,1
465113,Male,Yes,67,Yes,Lawyer,0.0,High,2.0,Cat_4,2,1
465119,Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_6,1,1
465120,Female,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6,0,2
465121,Female,No,32,Yes,Artist,7.0,Low,1.0,Cat_3,0,0
465122,Female,Yes,41,Yes,Artist,3.0,Average,2.0,Cat_6,1,1
465124,Female,Yes,27,Yes,Healthcare,6.0,Average,2.0,Cat_6,1,0
465128,Female,Yes,58,No,Artist,0.0,Average,3.0,Cat_6,1,1
465134,Female,Yes,61,Yes,Entertainment,1.0,Average,5.0,Cat_6,1,1
465136,Male,Yes,52,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
465144,Male,No,25,Yes,Doctor,8.0,Low,1.0,Cat_6,0,0
465147,Male,No,33,Yes,Healthcare,2.0,Low,3.0,Cat_6,0,2
465148,Male,No,31,No,Artist,0.0,Low,2.0,Unknown,0,3
465150,Male,No,37,Yes,Entertainment,1.0,Low,1.0,Cat_6,0,3
465153,Male,Yes,38,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
465155,Male,Yes,81,Yes,Lawyer,0.0,Low,1.0,Cat_6,0,3
465160,Male,Yes,61,Yes,Executive,0.0,High,3.0,Cat_6,2,1
465164,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,0,2
465171,Female,Yes,48,Yes,Artist,8.0,High,4.0,Cat_6,2,1
465172,Female,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,1,0
465175,Female,No,22,No,Homemaker,0.0,Low,4.0,Cat_6,0,2
465176,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,1,1
465181,Female,No,25,Yes,Healthcare,8.0,Low,1.0,Cat_4,0,0
465182,Female,No,73,Yes,Lawyer,1.0,Low,1.0,Cat_6,0,3
465186,Female,Yes,43,No,Artist,4.0,Average,4.0,Cat_1,1,1
465187,Female,Yes,39,No,Doctor,1.0,Average,4.0,Cat_4,1,1
465188,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
465189,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
465194,Male,No,22,No,Healthcare,9.0,Low,6.0,Cat_2,0,0
465196,Female,No,31,Yes,Artist,2.0,Low,2.0,Cat_4,0,3
465197,Female,Yes,60,Yes,Artist,1.0,High,4.0,Cat_6,2,1
465201,Male,Yes,42,Yes,Entertainment,1.0,Average,4.0,Cat_3,1,1
465202,Male,No,25,No,Entertainment,7.0,Low,4.0,Cat_6,0,0
465203,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_6,0,2
465204,Male,Yes,29,Yes,Healthcare,1.0,Low,2.0,Cat_6,0,3
465213,Male,Yes,39,Yes,Entertainment,2.0,Average,2.0,Cat_6,1,1
465214,Male,Yes,33,No,Engineer,14.0,Low,1.0,Cat_6,0,0
465216,Male,Yes,35,Yes,Executive,9.0,High,4.0,Cat_6,2,0
465226,Male,Yes,38,No,Entertainment,2.0,Low,3.0,Cat_6,0,2
465228,Male,Yes,59,Yes,Artist,1.0,High,2.0,Cat_6,2,1
465231,Male,Yes,67,No,Artist,1.0,Average,2.0,Cat_6,1,1
465236,Male,Yes,45,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
465237,Male,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
465242,Male,No,19,No,Healthcare,5.0,Low,4.0,Cat_3,0,2
465249,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,0,2
465254,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_7,0,2
465261,Female,No,23,Yes,Healthcare,1.0,Low,4.0,Cat_1,0,2
465264,Male,Yes,80,No,Executive,0.0,Low,1.0,Cat_6,0,3
465267,Male,Yes,40,No,Engineer,14.0,Average,5.0,Cat_4,1,0
465274,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_4,0,3
465285,Female,Yes,31,No,Engineer,8.0,Low,4.0,Cat_6,0,0
465288,Female,Yes,20,No,Engineer,1.0,Low,2.0,Cat_4,0,2
465289,Male,Yes,31,Yes,Executive,1.0,High,2.0,Cat_6,2,1
465290,Male,Yes,50,Yes,Executive,0.0,High,5.0,Cat_6,2,1
465294,Male,Yes,67,No,Lawyer,0.0,Low,2.0,Cat_6,0,3
465295,Female,Unknown,43,Yes,Doctor,9.0,Average,1.0,Cat_6,1,0
465296,Female,Yes,85,Yes,Lawyer,5.0,High,3.0,Cat_6,2,1
465303,Female,Yes,65,Yes,Artist,1.0,Average,3.0,Cat_2,1,1
465306,Male,Yes,71,No,Executive,1.0,Average,4.0,Cat_2,1,1
465310,Female,No,20,No,Healthcare,1.0,Low,6.0,Cat_4,0,2
465319,Male,No,20,No,Healthcare,0.0,Low,5.0,Cat_6,0,2
465326,Male,Yes,87,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
465333,Female,Yes,37,Yes,Artist,4.0,Low,2.0,Cat_7,0,3
465335,Male,Yes,59,No,Entertainment,1.0,Average,2.0,Cat_7,1,1
465340,Female,No,29,Yes,Artist,3.0,Low,4.0,Cat_2,0,2
465342,Male,Yes,85,Yes,Executive,0.0,High,2.0,Cat_6,2,1
465344,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
465345,Female,No,42,Yes,Artist,0.0,Low,2.0,Cat_6,0,3
465351,Female,Yes,45,Yes,Artist,9.0,Average,2.0,Cat_6,1,0
465352,Male,Yes,59,Yes,Entertainment,1.0,Average,4.0,Cat_6,1,1
465354,Male,No,19,No,Doctor,0.0,Low,5.0,Cat_2,0,2
465357,Female,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6,1,1
465358,Female,Yes,73,Yes,Artist,0.0,High,2.0,Cat_6,2,1
465359,Female,Yes,42,No,Artist,1.0,Low,1.0,Cat_6,0,3
465364,Female,No,37,Yes,Doctor,7.0,Low,5.0,Cat_2,0,0
465366,Female,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,0,0
465371,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
465372,Female,No,40,Yes,Entertainment,0.0,Low,1.0,Cat_6,0,3
465383,Female,Yes,30,Yes,Entertainment,0.0,Low,4.0,Cat_6,0,2
465384,Male,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6,2,1
465391,Female,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
465393,Male,Yes,35,Yes,Artist,5.0,Average,2.0,Cat_6,1,0
465395,Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_4,1,2
465399,Male,No,36,Yes,Entertainment,0.0,Low,1.0,Cat_4,0,3
465405,Female,Unknown,26,Yes,Homemaker,1.0,High,4.0,Cat_2,2,1
465408,Male,No,25,No,Executive,1.0,Low,4.0,Cat_6,0,2
465410,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_5,0,2
465417,Male,Yes,37,Yes,Entertainment,1.0,Average,2.0,Cat_4,1,1
465419,Male,No,30,No,Artist,0.0,Low,3.0,Cat_6,0,2
465423,Male,Yes,46,Yes,Entertainment,1.0,Average,4.0,Cat_7,1,1
465428,Female,No,38,Yes,Engineer,1.0,Low,1.0,Cat_4,0,3
465433,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_2,0,3
465435,Female,No,31,Yes,Artist,5.0,Low,1.0,Cat_6,0,0
465437,Male,Yes,45,Yes,Executive,4.0,High,5.0,Cat_6,2,1
465440,Male,Yes,55,No,Engineer,1.0,Low,5.0,Cat_6,0,2
465441,Female,Yes,51,Yes,Engineer,2.0,Low,1.0,Cat_4,0,3
465445,Female,No,29,Yes,Homemaker,5.0,Low,7.0,Cat_6,0,2
465458,Female,Yes,74,Yes,Artist,1.0,High,2.0,Cat_6,2,1
465461,Male,Yes,69,No,Entertainment,1.0,Average,3.0,Cat_6,1,1
465463,Female,No,28,No,Doctor,1.0,Low,5.0,Cat_2,0,2
465464,Male,Yes,41,Yes,Executive,0.0,Average,2.0,Cat_4,1,1
465467,Male,Unknown,29,No,Healthcare,1.0,Low,3.0,Cat_6,0,2
465471,Male,Yes,39,Yes,Artist,0.0,Low,1.0,Cat_6,0,3
465472,Female,Yes,74,No,Entertainment,1.0,High,3.0,Cat_6,2,1
465473,Female,No,59,Yes,Artist,4.0,Low,1.0,Cat_6,0,3
465477,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_2,0,2
465479,Male,No,33,No,Artist,0.0,Low,1.0,Cat_4,0,3
465482,Male,No,31,No,Entertainment,9.0,Low,2.0,Cat_2,0,0
465483,Male,Yes,46,No,Artist,0.0,Average,3.0,Cat_6,1,1
465484,Female,Yes,63,Yes,Artist,0.0,Low,2.0,Cat_6,0,3
465488,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,0,2
465489,Female,No,53,Yes,Engineer,1.0,Low,5.0,Cat_6,0,2
465492,Male,Yes,59,No,Entertainment,1.0,Low,1.0,Cat_2,0,3
465496,Male,Yes,84,Yes,Lawyer,1.0,Low,2.0,Cat_2,0,3
465505,Male,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,1,1
465507,Male,Yes,35,Yes,Artist,8.0,Low,1.0,Cat_6,0,0
465508,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,0,2
465510,Male,Yes,67,No,Lawyer,0.0,High,2.0,Cat_6,2,1
465518,Female,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_4,1,1
465520,Female,No,27,Yes,Artist,0.0,Low,8.0,Cat_2,0,2
465521,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_7,1,1
465522,Female,No,33,Yes,Healthcare,4.0,Low,8.0,Cat_5,0,2
465529,Female,No,32,No,Doctor,0.0,Low,4.0,Cat_6,0,2
465538,Male,Yes,59,No,Unknown,5.0,High,2.0,Cat_6,2,1
465539,Female,Yes,50,Yes,Artist,1.0,High,5.0,Cat_6,2,1
465541,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_7,1,1
465543,Female,Yes,41,Yes,Healthcare,1.0,Average,2.0,Cat_3,1,1
465547,Female,Yes,71,Unknown,Lawyer,1.0,Low,1.0,Cat_6,0,3
465550,Female,No,33,Yes,Healthcare,1.0,Low,6.0,Cat_3,0,2
465551,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_3,1,1
465554,Female,No,78,Yes,Lawyer,1.0,Low,3.0,Cat_6,0,3
465555,Female,Yes,69,No,Lawyer,1.0,High,2.0,Cat_4,2,1
465558,Female,No,40,Yes,Healthcare,8.0,Low,1.0,Cat_7,0,0
465568,Male,Yes,43,Yes,Executive,2.0,High,3.0,Cat_6,2,1
465569,Male,Yes,36,Yes,Artist,0.0,High,3.0,Cat_6,2,1
465571,Male,Yes,35,Yes,Entertainment,1.0,Average,2.0,Cat_2,1,1
465577,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_3,0,2
465584,Male,Yes,47,No,Entertainment,3.0,Average,2.0,Cat_6,1,1
465586,Male,Yes,69,No,Artist,0.0,Low,1.0,Cat_6,0,3
465587,Male,Yes,41,Yes,Entertainment,1.0,Low,5.0,Cat_3,0,2
465594,Male,Yes,33,No,Executive,4.0,Low,6.0,Cat_3,0,2
465598,Male,No,27,Yes,Healthcare,6.0,Low,5.0,Cat_2,0,2
465600,Male,Yes,38,Yes,Engineer,6.0,Low,2.0,Cat_3,0,0
465601,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_3,1,2
465602,Male,Yes,27,Yes,Artist,10.0,Low,2.0,Cat_3,0,0
465603,Female,Yes,51,Yes,Homemaker,9.0,Low,2.0,Cat_3,0,0
465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0,Cat_3,0,3
465611,Male,No,53,Yes,Doctor,0.0,Low,1.0,Cat_6,0,3
465612,Male,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,1,0
465616,Male,Yes,42,Yes,Doctor,8.0,Low,2.0,Cat_6,0,0
465621,Male,No,36,Yes,Doctor,9.0,Low,1.0,Cat_6,0,0
465625,Male,No,36,Yes,Artist,14.0,Low,2.0,Cat_6,0,0
465627,Female,No,40,Yes,Healthcare,1.0,Low,1.0,Cat_6,0,3
465629,Male,Yes,47,Yes,Entertainment,2.0,Average,3.0,Cat_6,1,1
465635,Male,No,30,No,Doctor,1.0,Low,2.0,Cat_4,0,3
465638,Female,Yes,53,Yes,Artist,1.0,Low,2.0,Cat_3,0,3
465640,Male,Yes,45,Yes,Artist,5.0,Average,2.0,Cat_6,1,0
465644,Male,No,33,Yes,Healthcare,0.0,Low,5.0,Cat_6,0,2
465645,Female,No,40,Yes,Artist,8.0,Low,2.0,Cat_6,0,0
465649,Female,Yes,36,Yes,Marketing,5.0,Low,1.0,Cat_6,0,0
465651,Male,No,32,No,Engineer,0.0,Low,4.0,Cat_6,0,2
465653,Female,Yes,51,Yes,Artist,0.0,Low,2.0,Cat_6,0,3
465655,Female,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,0,3
465656,Male,Yes,81,No,Lawyer,1.0,Low,2.0,Cat_6,0,3
465658,Male,Yes,72,Yes,Artist,1.0,Average,4.0,Cat_6,1,1
465663,Female,No,70,Yes,Artist,0.0,Low,2.0,Cat_6,0,3
465667,Male,No,21,No,Healthcare,0.0,Low,3.0,Cat_2,0,2
465668,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,0,2
465669,Female,Yes,41,No,Entertainment,4.0,Average,4.0,Cat_4,1,1
465670,Female,No,49,No,Engineer,12.0,Low,1.0,Cat_4,0,0
465675,Female,No,51,No,Entertainment,0.0,Low,1.0,Cat_4,0,3
465680,Male,Yes,28,No,Healthcare,0.0,Average,5.0,Cat_4,1,2
465685,Male,No,37,Yes,Healthcare,5.0,Low,2.0,Cat_3,0,0
465688,Female,Yes,63,Unknown,Artist,1.0,Average,3.0,Cat_3,1,1
465689,Male,No,19,No,Healthcare,8.0,Low,4.0,Cat_3,0,0
465695,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_4,0,2
465697,Female,Yes,51,No,Artist,6.0,Low,1.0,Cat_6,0,0
465703,Male,Yes,26,No,Entertainment,3.0,Low,2.0,Cat_4,0,3
465704,Male,Yes,61,No,Artist,0.0,Low,1.0,Cat_6,0,3
465705,Female,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
465706,Female,Yes,45,Yes,Artist,0.0,Average,3.0,Cat_6,1,1
465721,Male,Yes,29,Yes,Entertainment,1.0,High,2.0,Cat_3,2,1
465722,Male,Yes,47,No,Unknown,0.0,Low,5.0,Cat_3,0,2
465725,Male,No,25,Yes,Doctor,1.0,Low,2.0,Cat_3,0,3
465727,Male,No,40,No,Marketing,0.0,Low,5.0,Cat_4,0,2
465728,Male,No,45,Yes,Unknown,1.0,Low,1.0,Cat_4,0,3
465733,Male,Yes,32,Yes,Entertainment,1.0,Average,2.0,Cat_4,1,1
465734,Male,Yes,38,Yes,Artist,0.0,Low,3.0,Cat_1,0,3
465736,Female,No,38,Yes,Artist,8.0,Low,2.0,Cat_3,0,0
465737,Female,Yes,48,Yes,Engineer,7.0,Low,3.0,Cat_3,0,0
465740,Female,No,71,Yes,Doctor,0.0,Low,1.0,Cat_6,0,3
465742,Female,Yes,46,Yes,Artist,3.0,Low,3.0,Cat_6,0,3
465751,Female,Yes,46,Yes,Artist,9.0,Low,2.0,Cat_6,0,0
465753,Female,Yes,49,Yes,Artist,7.0,Low,2.0,Cat_6,0,0
465766,Male,Yes,43,No,Entertainment,0.0,Low,3.0,Cat_4,0,3
465768,Female,No,38,Yes,Artist,6.0,Low,4.0,Cat_4,0,0
465769,Male,No,25,Yes,Healthcare,8.0,Low,4.0,Cat_6,0,0
465772,Female,Yes,46,Yes,Engineer,0.0,Low,4.0,Cat_1,0,2
465775,Female,No,28,Yes,Engineer,9.0,Low,3.0,Cat_6,0,0
465776,Female,No,41,Yes,Entertainment,5.0,Low,4.0,Cat_6,0,2
465777,Female,No,32,Yes,Artist,9.0,Low,5.0,Cat_6,0,0
465784,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_3,0,2
465788,Male,No,22,No,Healthcare,1.0,Low,6.0,Cat_4,0,2
465793,Male,No,27,No,Healthcare,0.0,Low,5.0,Cat_4,0,2
465797,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_2,1,1
465804,Female,Yes,68,No,Engineer,0.0,Low,1.0,Cat_4,0,3
465809,Female,No,25,No,Homemaker,1.0,Low,7.0,Cat_4,0,2
465811,Male,No,28,No,Healthcare,1.0,Low,4.0,Cat_4,0,2
465813,Male,No,28,No,Marketing,2.0,Low,8.0,Cat_4,0,2
465818,Male,No,27,No,Entertainment,1.0,Low,3.0,Cat_4,0,2
465823,Male,Yes,67,No,Entertainment,5.0,Average,4.0,Cat_4,1,1
465826,Male,Yes,46,No,Executive,4.0,Low,9.0,Cat_4,0,2
465828,Female,No,33,No,Entertainment,8.0,Low,4.0,Cat_4,0,0
465829,Female,Yes,40,Yes,Doctor,6.0,Average,3.0,Cat_4,1,0
465830,Female,Yes,48,No,Unknown,5.0,Average,7.0,Cat_4,1,2
465831,Male,Yes,42,No,Executive,0.0,High,5.0,Cat_4,2,1
465837,Male,No,56,Yes,Unknown,1.0,Low,1.0,Cat_6,0,3
465841,Female,No,51,Yes,Engineer,3.0,Low,1.0,Cat_6,0,3
465848,Female,No,27,Yes,Healthcare,0.0,Low,1.0,Cat_7,0,3
465849,Female,No,25,Yes,Doctor,7.0,Low,3.0,Cat_4,0,0
465851,Female,Yes,51,No,Artist,9.0,High,2.0,Cat_4,2,0
465853,Female,Yes,26,Yes,Healthcare,1.0,Average,2.0,Cat_6,1,1
465857,Female,No,35,Yes,Doctor,0.0,Low,1.0,Cat_6,0,3
465860,Female,Unknown,25,Yes,Doctor,1.0,Low,3.0,Cat_6,0,2
465863,Male,No,30,No,Healthcare,6.0,Low,3.0,Cat_6,0,0
465865,Female,No,41,Yes,Healthcare,9.0,Low,1.0,Cat_6,0,0
465866,Male,Yes,42,Yes,Artist,6.0,Low,3.0,Cat_6,0,0
465867,Female,Yes,40,Yes,Artist,8.0,High,5.0,Cat_6,2,1
465873,Male,No,36,Yes,Entertainment,13.0,Low,1.0,Cat_6,0,0
465875,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,0,0
465884,Male,Yes,40,Yes,Executive,7.0,High,3.0,Cat_6,2,1
465893,Female,Yes,40,Yes,Engineer,1.0,Average,2.0,Cat_6,1,1
465894,Male,No,28,Yes,Artist,9.0,Low,6.0,Cat_6,0,0
465907,Female,No,31,Yes,Marketing,8.0,Low,2.0,Cat_1,0,0
465916,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_6,0,3
465923,Female,No,28,Yes,Engineer,9.0,Low,5.0,Cat_6,0,0
465925,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,0,3
465927,Female,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,0,3
465930,Female,No,38,Yes,Artist,9.0,Low,2.0,Cat_6,0,0
465931,Male,Yes,43,Yes,Artist,7.0,Low,1.0,Cat_7,0,0
465935,Male,No,29,Yes,Entertainment,9.0,Low,1.0,Cat_6,0,0
465937,Female,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,0,0
465941,Male,Yes,27,Yes,Healthcare,0.0,Low,2.0,Cat_6,0,3
465948,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
465953,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
465957,Female,No,48,Yes,Marketing,0.0,Low,1.0,Cat_6,0,3
465960,Female,No,28,Yes,Marketing,9.0,Low,1.0,Cat_6,0,0
465961,Female,No,40,Yes,Artist,3.0,Low,1.0,Cat_6,0,3
465963,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_6,0,3
465965,Female,Yes,36,No,Marketing,8.0,Low,2.0,Cat_6,0,0
465972,Female,No,51,Yes,Marketing,9.0,Low,1.0,Cat_6,0,0
465974,Male,Yes,45,Yes,Executive,5.0,High,4.0,Cat_4,2,1
465975,Male,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,0,0
465976,Male,No,40,Yes,Artist,0.0,Low,1.0,Cat_7,0,3
465979,Male,Yes,41,Yes,Artist,2.0,Low,2.0,Cat_6,0,3
465982,Male,Yes,43,Yes,Entertainment,0.0,Average,4.0,Cat_6,1,1
465983,Male,Unknown,21,No,Healthcare,1.0,Low,3.0,Cat_6,0,2
465996,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,0,2
465997,Female,No,31,No,Doctor,0.0,Low,3.0,Cat_6,0,2
466001,Female,Yes,42,Yes,Entertainment,6.0,Low,2.0,Cat_6,0,0
466007,Male,Yes,61,No,Artist,0.0,Low,1.0,Cat_7,0,3
466017,Female,Yes,45,Yes,Homemaker,0.0,Low,1.0,Cat_3,0,3
466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3,0,3
466020,Male,Yes,86,No,Lawyer,0.0,Low,1.0,Cat_6,0,3
466022,Female,Yes,67,No,Engineer,1.0,High,3.0,Cat_7,2,1
466023,Male,Yes,71,No,Executive,1.0,High,3.0,Cat_7,2,1
466024,Female,Yes,43,No,Entertainment,14.0,Low,2.0,Cat_3,0,0
466032,Male,Unknown,28,No,Entertainment,1.0,Low,2.0,Cat_6,0,3
466042,Male,Yes,47,No,Entertainment,0.0,Low,2.0,Cat_6,0,3
466043,Female,Yes,53,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
466046,Female,Yes,36,No,Entertainment,1.0,Average,2.0,Cat_4,1,1
466058,Male,Yes,35,No,Entertainment,1.0,Low,2.0,Cat_4,0,3
466069,Female,Yes,48,Yes,Artist,1.0,High,4.0,Unknown,2,1
466071,Female,Yes,60,Yes,Artist,3.0,Low,3.0,Cat_4,0,3
466078,Female,Yes,45,No,Executive,1.0,Low,1.0,Cat_6,0,3
466079,Female,Yes,42,No,Engineer,0.0,Low,2.0,Cat_6,0,3
466082,Female,Yes,89,Yes,Lawyer,1.0,Low,1.0,Cat_6,0,3
466083,Female,No,23,No,Marketing,4.0,Low,2.0,Cat_3,0,0
